year,make,model,avg_market_price
2004,chevrolet,colorado,2000.0
2004,chevrolet,corvette,22722.5
2004,chevrolet,express,10833.333333333334
2004,chevrolet,silverado,6643.75
2004,chevrolet,ssr,20766.666666666668
2004,chevrolet,tahoe,8237.5
2004,chevrolet,trailblazer,2575.0
2004,chevy,astro,3250.0
2004,chevy,astrovan,8650.0
2004,chevy,colorado,3450.0
2004,chevy,express,2100.0
2004,chevy,monte,4700.0
2004,chevy,silverado,10325.0
2004,chevy,ssr,18000.0
2004,chevy,tracker,6500.0
2004,chevy,trailblazer,3300.0
2004,chrysler,crossfire,4750.0
2004,chrysler,gtc,7500.0
2004,chrysler,pacifica,3500.0
2004,chrysler,pt,3325.0
2004,chrysler,sebring,4747.0
2004,dodge,dakota,5900.0
2004,dodge,durango,2500.0
2004,dodge,grand,5600.0
2004,ford,diesel,28500.0
2004,ford,e-350,35000.0
2004,ford,e150,4500.0
2004,ford,e350,5000.0
2004,ford,escape,4000.0
2004,ford,excursion,10999.666666666666
2004,ford,expedition,2749.5
2004,ford,explorer,6719.2307692307695
2004,ford,f-150,5020.833333333333
2004,ford,f-250,13492.0
2004,ford,f-350,13900.0
2004,ford,f-450,9100.0
2004,ford,f-550,23950.0
2004,ford,f-750,11995.0
2004,ford,f150,6820.0
2004,ford,f250,13033.333333333334
2004,ford,f350,17500.0
2004,ford,f550,11750.0
2004,ford,focus,8000.0
2004,ford,freestar,2995.0
2004,ford,lightning,40000.0
2004,ford,mustang,7571.428571428572
2004,ford,ranger,7850.0
2004,ford,taurus,2900.0
2004,ford,thunderbird,15497.5
2004,ford,unspecified,29500.0
2004,gmc,envoy,4625.0
2004,gmc,savana,3000.0
2004,gmc,sierra,12853.57142857143
2004,gmc,w3500,9500.0
2004,gmc,yukon,9566.666666666666
2004,honda,accord,3890.470588235294
2004,honda,civic,3400.0
2004,honda,cr-v,5160.714285714286
2004,honda,element,4985.714285714285
2004,honda,odyssey,4533.333333333333
2004,honda,pilot,5113.266666666666
2004,honda,s2000,28750.0
2004,hyundai,elantra,2500.0
2004,infiniti,g35,5520.0
2004,infiniti,qx56,6250.0
2004,jaguar,x-type,5500.0
2004,jaguar,xjr,8466.666666666666
2004,jeep,grand,3792.857142857142
2004,jeep,liberty,7500.0
2004,jeep,wrangler,15312.5
2004,kia,optima,4000.0
2004,land,rover,12020.0
2004,lexus,es,3900.0
2004,lexus,es330,5749.5
2004,lexus,gs,6700.0
2004,lexus,gs300,11900.0
2004,lexus,gx,8447.5
2004,lexus,gx470,14575.0
2004,lexus,ls,11083.333333333334
2004,lexus,rx,5330.0
2004,lexus,rx330,4000.0
2004,lexus,sc430,10350.0
2004,mazda,6,2950.0
2004,mazda,mx-5,5500.0
2004,mazda,rx8,2000.0
2004,mercedes,e320,4450.0
2004,mercedes,g,30000.0
2004,mercedes,slk32amg,3297.0
2004,mercedes-benz,c-class,3600.0
2004,mercedes-benz,c230,5900.0
2004,mercedes-benz,clk320,9950.0
2004,mercedes-benz,e-class,4173.75
2004,mercedes-benz,e320,3166.6666666666665
2004,mercedes-benz,m350,2450.0
2004,mercedes-benz,s-class,5916.666666666667
2004,mercedes-benz,sl-class,12200.0
2004,mercedes-benz,sl500,12500.0
2004,mini,cooper,6300.0
2004,mitsubishi,eclipse,2800.0
2004,mitsubishi,lancer,3900.0
2004,mitsubishi,unspecified,10999.0
2004,nissan,350z,9178.57142857143
2004,nissan,altima,3250.0
2004,nissan,armada,6695.0
2004,nissan,frontier,6749.875
2004,nissan,murano,2644.909090909091
2004,nissan,titan,3500.0
2004,nissan,xterra,3000.0
2004,pontiac,gto,19750.0
2004,porsche,911,49900.0
2004,porsche,cayenne,5950.0
2004,saturn,sl2,2450.0
2004,saturn,vue,2900.0
2004,subaru,forester,4025.0
2004,subaru,impreza,3866.6666666666665
2004,subaru,outback,3277.777777777778
2004,subaru,wrx,10000.0
2004,toyota,4runner,8216.5
2004,toyota,avalon,6450.0
2004,toyota,camry,3634.928571428571
2004,toyota,corolla,4013.636363636363
2004,toyota,highlander,4600.0
2004,toyota,matrix,2500.0
2004,toyota,prius,2775.0
2004,toyota,rav4,3800.0
2004,toyota,sienna,3566.6666666666665
2004,toyota,solara,9499.0
2004,toyota,tacoma,9421.42857142857
2004,toyota,tundra,9016.25
2004,volkswagen,golf,2600.0
2004,volkswagen,jetta,2000.0
2004,volkswagen,touareg,2999.0
2004,volvo,s60,3000.0
2004,volvo,s80,2500.0
2004,volvo,v70r,3950.0
2004,volvo,xc70,4299.0
2004,vw,beetle,3250.0
2004,vw,passat,5750.0
2005,acura,mdx,4129.8
2005,acura,rl,2500.0
2005,acura,rsx,5566.666666666667
2005,acura,tl,4900.0
2005,audi,a4,5000.0
2005,audi,a8l,3500.0
2005,audi,s4,5500.0
2005,audi,tt,4800.0
2005,bmw,3,7625.0
2005,bmw,325ci,2900.0
2005,bmw,325i,5900.0
2005,bmw,325xi,6850.0
2005,bmw,330ci,6500.0
2005,bmw,5,4200.0
2005,bmw,645ci,4500.0
2005,bmw,745i,4000.0
2005,bmw,unspecified,8500.0
2005,bmw,x3,4500.0
2005,bmw,x5,3300.0
2005,bmw,z4,12800.0
2005,buick,century,3250.0
2005,buick,lesabre,6800.0
2005,cadillac,escalade,3810.0
2005,cadillac,srx,2800.0
2005,cadillac,sts,3000.0
2005,cadillac,xlr,15000.0
2005,chevrolet,astro,11100.0
2005,chevrolet,c4500,5000.0
2005,chevrolet,colorado,8962.666666666666
2005,chevrolet,corvette,23320.0
2005,chevrolet,express,4400.0
2005,chevrolet,impala,4000.0
2005,chevrolet,monte,4495.0
2005,chevrolet,silverado,7503.0
2005,chevrolet,suburban,6916.666666666667
2005,chevrolet,tahoe,6333.333333333333
2005,chevrolet,trailblazer,2450.0
2005,chevy,3500,14900.0
2005,chevy,astro,7500.0
2005,chevy,colorado,6500.0
2005,chevy,impala,2100.0
2005,chevy,malibu,3000.0
2005,chevy,silverado,11531.125
2005,chevy,suberban,6000.0
2005,chevy,tahoe,4050.0
2005,chrysler,300,6500.0
2005,chrysler,crossfire,9900.0
2005,chrysler,pt,3950.0
2005,chrysler,town,2766.6666666666665
2005,dodge,caravan,2990.0
2005,dodge,dakota,5706.285714285715
2005,dodge,durango,3750.0
2005,dodge,grand,5683.333333333333
2005,dodge,magnum,4598.75
2005,dodge,neon,6483.333333333333
2005,dodge,sprinter,12900.0
2005,dodge,viper,2500.0
2005,ford,crown,6133.333333333333
2005,ford,e-250,6700.0
2005,ford,e250,8000.0
2005,ford,e350,6500.0
2005,ford,escape,3091.6666666666665
2005,ford,excursion,18366.666666666668
2005,ford,expedition,3611.1111111111113
2005,ford,explorer,5566.5
2005,ford,f-150,5999.833333333333
2005,ford,f-250,22500.0
2005,ford,f150,5574.375
2005,ford,f250,14427.09090909091
2005,ford,f350,11624.75
2005,ford,f450,9900.0
2005,ford,f550,19997.5
2005,ford,f650,35000.0
2005,ford,focus,2340.0
2005,ford,mustang,7277.6
2005,ford,ranger,12233.333333333334
2005,ford,taurus,2700.0
2005,ford,thunderbird,18449.666666666668
2005,ford,transit-350,5750.0
2005,ford,unspecified,10000.0
2005,ford,xlt,15900.0
2005,gmc,c5500,3000.0
2005,gmc,envoy,5532.666666666667
2005,gmc,sierra,11600.0
2005,gmc,yukon,4460.0
2005,honda,accord,4673.333333333333
2005,honda,civic,4000.0
2005,honda,cr-v,5037.416666666666
2005,honda,element,5591.666666666667
2005,honda,odyssey,3362.5
2005,honda,pilot,3632.5
2005,hyundai,elantra,2800.0
2005,hyundai,santa,2300.0
2005,hyundai,sonata,2200.0
2005,hyundai,tucson,3250.0
2005,hyundai,xg350,4447.5
2005,infiniti,g35,2200.0
2005,infiniti,qx56,2550.0
2005,jaguar,s-type,7650.0
2005,jaguar,x-type,6725.0
2005,jaguar,xj,11995.0
2005,jeep,grand,3550.0
2005,jeep,wrangler,13371.357142857143
2005,kia,sorento,2750.0
2005,land,rover,4500.0
2005,lexus,es,5350.0
2005,lexus,is,8000.0
2005,lexus,is300,7499.5
2005,lexus,ls,11044.0
2005,lexus,rx,4413.571428571428
2005,lexus,rx330,5500.0
2005,lexus,sc,19999.0
2005,mazda,6,2500.0
2005,mazda,mazda3,3700.0
2005,mazda,unspecified,6000.0
2005,mercedes,clk500,4500.0
2005,mercedes,unspecified,10500.0
2005,mercedes-benz,c-class,7150.0
2005,mercedes-benz,cl-class,13750.0
2005,mercedes-benz,clk-class,11500.0
2005,mercedes-benz,e-class,5300.0
2005,mercedes-benz,e320,3000.0
2005,mercedes-benz,m-class,3450.0
2005,mercedes-benz,ml500,3500.0
2005,mercedes-benz,s-class,10500.0
2005,mercedes-benz,s600,14999.0
2005,mercedes-benz,sl500,8900.0
2005,mercedes-benz,slk-class,3900.0
2005,mercedes-benz,slk350,7233.333333333333
2005,mercedes-benz,sprinter,3733.3333333333335
2005,mini,cooper,6000.0
2005,mitsubishi,lancer,4300.0
2005,nissan,350z,9575.0
2005,nissan,altima,3625.0
2005,nissan,frontier,5999.0
2005,nissan,muranno,5400.0
2005,nissan,murano,5200.0
2005,nissan,pathfinder,5800.0
2005,nissan,xterra,2900.0
2005,porsche,911,39800.0
2005,porsche,boxster,15250.0
2005,porsche,cayenne,8950.0
2005,ram,1500,3950.0
2005,saturn,vue,2000.0
2005,subaru,baja,10000.0
2005,subaru,forester,3600.0
2005,subaru,impreza,21400.0
2005,subaru,outback,3972.222222222222
2005,subaru,outback3,11500.0
2005,subaru,wrx,21900.0
2005,toyota,4runner,7566.666666666667
2005,toyota,avalon,7500.0
2005,toyota,camry,4229.041666666667
2005,toyota,corolla,5404.222222222223
2005,toyota,highlander,3811.875
2005,toyota,matrix,3200.0
2005,toyota,prius,4619.9
2005,toyota,rav4,3300.0
2005,toyota,sequoia,6739.8
2005,toyota,sienna,5570.0
2005,toyota,solara,12000.0
2005,toyota,tacoma,12071.666666666666
2005,toyota,tundra,11066.5
2005,toyota,unspecified,3066.6666666666665
2005,volkswagen,gti,2500.0
2005,volkswagen,taos,4400.0
2005,volvo,s40,3850.0
2005,volvo,v50,4500.0
2005,volvo,xc90,2000.0
2005,vw,phaeton,5000.0
2006,acura,mdx,3614.285714285714
2006,acura,tl,7200.0
2006,acura,tsx,2300.0
2006,audi,a3,6000.0
2006,audi,a4,2975.0
2006,audi,a6,3650.0
2006,bmw,325i,4078.571428571429
2006,bmw,330ci,10200.0
2006,bmw,330i,4250.0
2006,bmw,330xi,5695.0
2006,bmw,m3,44000.0
2006,bmw,x3,4400.0
2006,bmw,x5,4423.75
2006,bmw,z4,9000.0
2006,buick,lucerne,5466.666666666667
2006,buick,rendezvous,6000.0
2006,cadillac,cts,3200.0
2006,cadillac,dts,6500.0
2006,cadillac,sts,13000.0
2006,cadillac,xlr,21550.0
2006,chevrolet,avalanche,5999.0
2006,chevrolet,colorado,8025.0
2006,chevrolet,corvette,22425.0
2006,chevrolet,express,4875.0
2006,chevrolet,hhr,2600.0
2006,chevrolet,malibu,11500.0
2006,chevrolet,monte,3500.0
2006,chevrolet,silverado,9855.0
2006,chevrolet,ssr,44900.0
2006,chevrolet,tahoe,4974.5
2006,chevrolet,trailblazer,6000.0
2006,chevrolet,unspecified,8500.0
2006,chevrolet,uplander,2400.0
2006,chevy,corvette,25000.0
2006,chevy,express,4125.0
2006,chevy,impala,2650.0
2006,chevy,malibu,3133.3333333333335
2006,chevy,silverado,4687.5
2006,chevy,ssr,48000.0
2006,chevy,trailblazer,2500.0
2006,chrysler,300,3500.0
2006,chrysler,crossfire,16500.0
2006,chrysler,pacifica,3200.0
2006,chrysler,pt,2000.0
2006,chrysler,sebring,3050.0
2006,chrysler,town,2375.0
2006,dodge,caravan/grand,2750.0
2006,dodge,charger,9000.0
2006,dodge,dakota,6498.333333333333
2006,dodge,durango,2000.0
2006,dodge,grand,3800.0
2006,dodge,magnum,18500.0
2006,dodge,sprinter,22000.0
2006,ford,e-150,4747.5
2006,ford,e-250,6500.0
2006,ford,e-350,5900.0
2006,ford,e150,2600.0
2006,ford,e250,4100.0
2006,ford,e350,6418.090909090909
2006,ford,e450,5750.0
2006,ford,econoline,5396.666666666667
2006,ford,expedition,4300.0
2006,ford,explorer,3100.0
2006,ford,f-150,5716.666666666667
2006,ford,f-250,11783.333333333334
2006,ford,f-350,7250.0
2006,ford,f150,7528.571428571428
2006,ford,f250,9000.0
2006,ford,f350,9150.0
2006,ford,f450,19900.0
2006,ford,five,2200.0
2006,ford,focus,5809.0
2006,ford,lcf550,7808.333333333333
2006,ford,mustang,12850.0
2006,ford,ranger,6592.857142857143
2006,ford,taurus,2500.0
2006,ford,unspecified,4100.0
2006,gmc,c5,4000.0
2006,gmc,canyon,4875.0
2006,gmc,duramax,28000.0
2006,gmc,envoy,5350.0
2006,gmc,savana,9833.333333333334
2006,gmc,sierra,6138.5
2006,gmc,yukon,6000.0
2006,honda,accord,3731.368421052632
2006,honda,civic,4832.333333333333
2006,honda,cr-v,3370.833333333333
2006,honda,element,4633.333333333333
2006,honda,insight,3500.0
2006,honda,odyssey,4592.714285714285
2006,honda,pilot,4504.166666666666
2006,honda,ridgeline,7100.0
2006,honda,s2000,37500.0
2006,honda,unspecified,5000.0
2006,hyundai,santa,6000.0
2006,hyundai,sonata,2500.0
2006,hyundai,tiburon,4200.0
2006,infiniti,fx45,5500.0
2006,infiniti,g35,6550.0
2006,infiniti,m35,3900.0
2006,infiniti,m35x,8500.0
2006,jaguar,xj,2500.0
2006,jaguar,xj8l,20000.0
2006,jaguar,xk8,3000.0
2006,jeep,commander,3900.0
2006,jeep,grand,3749.5
2006,jeep,liberty,3075.0
2006,jeep,wrangler,17624.875
2006,kia,amanti,2975.0
2006,kia,sorento,5900.0
2006,kia,spectra,4000.0
2006,kia,spectra5,2795.0
2006,kia,sportage,7900.0
2006,land,rover,4600.0
2006,lexus,es,6548.75
2006,lexus,es330,6000.0
2006,lexus,gs,4733.333333333333
2006,lexus,gs300,2500.0
2006,lexus,gx,8083.333333333333
2006,lexus,is,5978.0
2006,lexus,ls430,14694.0
2006,lexus,rs,2000.0
2006,lexus,rx,6179.8
2006,lexus,rx400h,5000.0
2006,lexus,sc430,13000.0
2006,mazda,3,3500.0
2006,mazda,mazdaspeed,5000.0
2006,mazda,miata,12000.0
2006,mazda,mx-5,10500.0
2006,mazda,tribute,2650.0
2006,mercedes,cls,9500.0
2006,mercedes,cls500,9299.0
2006,mercedes,unspecified,15500.0
2006,mercedes-benz,clk-350,6000.0
2006,mercedes-benz,cls-class,21125.0
2006,mercedes-benz,cls550,3000.0
2006,mercedes-benz,e-class,3950.0
2006,mercedes-benz,e350,4200.0
2006,mercedes-benz,m-class,6000.0
2006,mercedes-benz,ml500,3995.0
2006,mercedes-benz,r-class,10566.666666666666
2006,mercedes-benz,s-class,18800.0
2006,mercedes-benz,s350,5250.0
2006,mercedes-benz,s65,21900.0
2006,mercedes-benz,sl-class,9500.0
2006,mini,cooper,6131.666666666667
2006,nissan,350z,10500.0
2006,nissan,altima,2700.0
2006,nissan,armada,2750.0
2006,nissan,frontier,10333.333333333334
2006,nissan,maxima,2300.0
2006,nissan,murano,3220.0
2006,nissan,pathfinder,2940.0
2006,nissan,pathfinder2006,3950.0
2006,nissan,sentra,2819.0
2006,nissan,titan,8000.0
2006,nissan,unspecified,5900.0
2006,nissan,xterra,2900.0
2006,pontiac,g6,2200.0
2006,pontiac,grand,2500.0
2006,pontiac,gto,26848.75
2006,pontiac,solstice,12276.6
2006,pontiac,vibe,3000.0
2006,porsche,911,49500.0
2006,porsche,cayenne,8974.666666666666
2006,porsche,cayman,27000.0
2006,saturn,ion,3500.0
2006,saturn,vue,2850.0
2006,subaru,b9,3900.0
2006,subaru,baja,8450.0
2006,subaru,forester,4900.0
2006,subaru,impreza,6525.0
2006,subaru,legacy,2700.0
2006,subaru,outback,5294.333333333333
2006,subaru,wrx,9950.0
2006,toyota,4runner,16958.8
2006,toyota,avalon,4822.5
2006,toyota,camry,5378.894736842105
2006,toyota,corolla,4339.090909090909
2006,toyota,highlander,4551.846153846154
2006,toyota,matrix,4850.0
2006,toyota,prius,3595.0
2006,toyota,rav4,4000.0
2006,toyota,scion,3450.0
2006,toyota,sequoia,2400.0
2006,toyota,sienna,4818.846153846154
2006,toyota,solara,3900.0
2006,toyota,tacoma,10859.8
2006,toyota,tundra,14816.5
2006,volkswagen,beetle,5500.0
2006,volkswagen,jetta,5100.0
2006,volkswagen,passat,4933.333333333333
2006,volkswagen,touareg,5425.0
2006,volvo,c70,5200.0
2006,volvo,s40,4000.0
2006,volvo,s60,6500.0
2006,volvo,xc90,3100.0
2006,vw,passat,4500.0
2007,acura,mdx,3850.0
2007,acura,rdx,6888.0
2007,acura,tl,5725.0
2007,acura,tsx,4375.0
2007,audi,q7,3750.0
2007,bmw,3,4900.0
2007,bmw,325i,2400.0
2007,bmw,328i,4790.454545454545
2007,bmw,328xi,3787.5
2007,bmw,330i,4000.0
2007,bmw,335i,9248.75
2007,bmw,5,4700.0
2007,bmw,525i,5975.0
2007,bmw,525xi,6950.0
2007,bmw,530i,6050.0
2007,bmw,550i,4373.75
2007,bmw,750li,6900.0
2007,bmw,e90,6000.0
2007,bmw,x3,4133.333333333333
2007,bmw,x5,4871.428571428572
2007,bmw,z4,11146.666666666666
2007,buick,lacrosse,3495.0
2007,buick,lucerne,3750.0
2007,cadillac,cts,7900.0
2007,cadillac,escalade,5319.375
2007,cadillac,srx,2550.0
2007,chevrolet,avalanche,9832.5
2007,chevrolet,c4500,12800.0
2007,chevrolet,corvette,37725.0
2007,chevrolet,express,9500.0
2007,chevrolet,monte,9000.0
2007,chevrolet,silverado,12406.304347826086
2007,chevrolet,suburban,8560.0
2007,chevrolet,tahoe,6333.333333333333
2007,chevrolet,unspecified,25000.0
2007,chevy,avalanche,7750.0
2007,chevy,corvette,23000.0
2007,chevy,express,7166.666666666667
2007,chevy,malibu,5900.0
2007,chevy,silverado,10150.0
2007,chevy,tahoe,2750.0
2007,chevy,unspecified,4100.0
2007,chevy,w5500hd,13995.0
2007,chrysler,300,12500.0
2007,chrysler,300c,10000.0
2007,chrysler,pacifica,3974.75
2007,chrysler,pt,4333.0
2007,dodge,2500,5000.0
2007,dodge,caliber,2300.0
2007,dodge,caravan/grand,7499.0
2007,dodge,charger,6800.0
2007,dodge,dakota,7900.0
2007,dodge,durango,3300.0
2007,dodge,grand,6333.333333333333
2007,dodge,nitro,4995.0
2007,dodge,power,15750.0
2007,dodge,sprinter,6700.0
2007,ford,e-150,5900.0
2007,ford,e-250,11250.0
2007,ford,e-350,4500.0
2007,ford,e-450,7900.0
2007,ford,e350,9500.0
2007,ford,e450,7900.0
2007,ford,escape,4170.0
2007,ford,expedition,4498.8
2007,ford,explorer,5437.5
2007,ford,f-150,5929.166666666667
2007,ford,f-250,15000.0
2007,ford,f-350,6300.0
2007,ford,f-550,13498.0
2007,ford,f150,20044.444444444445
2007,ford,f250,5000.0
2007,ford,f350,15500.0
2007,ford,f450,7900.0
2007,ford,f550,11500.0
2007,ford,focus,4592.5
2007,ford,freestar,3799.0
2007,ford,fusion,2500.0
2007,ford,mustang,12450.0
2007,ford,ranger,6950.0
2007,ford,taurus,3386.25
2007,gmc,envoy,3500.0
2007,gmc,savana,5150.0
2007,gmc,sierra,6925.0
2007,gmc,w4,22900.0
2007,gmc,yukon,5881.727272727273
2007,honda,accord,4995.416666666667
2007,honda,civic,5345.9375
2007,honda,cr-v,4969.9
2007,honda,element,4750.0
2007,honda,fit,4600.0
2007,honda,model,3500.0
2007,honda,odyssey,4133.166666666667
2007,honda,pilot,4417.454545454545
2007,honda,ridgeline,8100.0
2007,hyundai,azera,5947.5
2007,hyundai,elantra,3759.8
2007,hyundai,entourage,3220.0
2007,hyundai,santa,3623.25
2007,hyundai,sonata,3954.5
2007,infiniti,g35,6687.5
2007,infiniti,m35,2800.0
2007,infiniti,qx56,4750.0
2007,jaguar,xk,29000.0
2007,jeep,commander,2540.0
2007,jeep,grand,3875.0
2007,jeep,liberty,3150.0
2007,jeep,wrangler,8031.25
2007,kia,amanti,3000.0
2007,kia,rio,2495.0
2007,kia,rondo,3050.0
2007,kia,sorento,3495.0
2007,kia,spectra,2900.0
2007,kia,sportage,2990.0
2007,land,rover,4199.5
2007,lexus,es,5625.0
2007,lexus,es35,6300.0
2007,lexus,gs,6900.0
2007,lexus,gx,13140.0
2007,lexus,is,5160.0
2007,lexus,is250,9400.0
2007,lexus,ls,7820.0
2007,lexus,ls460l,4500.0
2007,lexus,rx,5799.866666666667
2007,lexus,rx400h,4145.0
2007,mazda,3,3900.0
2007,mazda,5,3500.0
2007,mazda,6,2500.0
2007,mazda,cx-7,5074.5
2007,mazda,mazda3,3500.0
2007,mazda,mazda6,3222.5
2007,mazda,mx-5,8000.0
2007,mercedes,cl550,7900.0
2007,mercedes,cls,9900.0
2007,mercedes,e350,3000.0
2007,mercedes,e550,4995.0
2007,mercedes,s550,6500.0
2007,mercedes,slk280,8200.0
2007,mercedes,unspecified,5000.0
2007,mercedes-benz,amg,15495.0
2007,mercedes-benz,c-class,4050.0
2007,mercedes-benz,e-class,4514.285714285715
2007,mercedes-benz,e350,6900.0
2007,mercedes-benz,gl-class,8000.0
2007,mercedes-benz,gl450,3999.0
2007,mercedes-benz,ml350,14900.0
2007,mercedes-benz,s,4000.0
2007,mercedes-benz,s-class,8074.75
2007,mercedes-benz,sl-class,11399.666666666666
2007,mercedes-benz,sl550,11333.333333333334
2007,mercedes-benz,slk,2750.0
2007,mini,cooper,4350.0
2007,mini,s,3000.0
2007,mitsubishi,eclipse,3500.0
2007,mitsubishi,endeavor,2000.0
2007,mitsubishi,fuso,6000.0
2007,mitsubishi,galant,3000.0
2007,mitsubishi,outlander,5900.0
2007,mitsubishi,raider,4400.0
2007,nissan,350z,8000.0
2007,nissan,altima,3300.0
2007,nissan,frontier,4883.333333333333
2007,nissan,maxima,4300.0
2007,nissan,murano,2835.714285714286
2007,nissan,pathfinder,7499.5
2007,nissan,rouge,2500.0
2007,nissan,sentra,4400.0
2007,nissan,titan,5900.0
2007,nissan,versa,2433.3333333333335
2007,nissan,xr,4000.0
2007,nissan,xterra,7471.428571428572
2007,pontiac,g6,2969.6
2007,pontiac,solstice,10650.0
2007,porsche,cayman,31950.0
2007,saturn,outlook,2000.0
2007,saturn,sky,11825.0
2007,saturn,vue,2875.0
2007,subaru,forester,4625.0
2007,subaru,impreza,25500.0
2007,subaru,legacy,2898.3333333333335
2007,subaru,outback,7500.0
2007,subaru,wrx,9750.0
2007,toyota,4runner,10150.0
2007,toyota,avalon,3666.3333333333335
2007,toyota,camary,8500.0
2007,toyota,camry,5526.333333333333
2007,toyota,corolla,4400.0
2007,toyota,cyan,6000.0
2007,toyota,fj,16045.0
2007,toyota,highlander,5600.0
2007,toyota,landcrusier,8000.0
2007,toyota,matrix,5565.0
2007,toyota,prius,4405.333333333333
2007,toyota,rav4,5049.916666666667
2007,toyota,sienna,4340.0
2007,toyota,solara,5712.5
2007,toyota,tacoma,12774.9
2007,toyota,tundra,11755.555555555557
2007,toyota,yaris,5483.333333333333
2007,volkswagen,gti,4800.0
2007,volkswagen,jetta,4966.666666666667
2007,volkswagen,passat,4000.0
2007,volkswagen,rabbit,3500.0
2007,volkswagen,wolfsburg,2900.0
2007,volvo,s40,7000.0
2007,volvo,s80,2900.0
2007,volvo,xc90,3000.0
2007,vw,rabbit,3200.0
2008,acura,3,6800.0
2008,acura,mdx,5257.142857142857
2008,acura,rdx,3875.0
2008,acura,tl,4461.538461538462
2008,acura,tsx,4725.0
2008,audi,a4,4250.0
2008,audi,q7,6750.0
2008,audi,tt,9997.5
2008,bentley,continental,36500.0
2008,bmw,1,7500.0
2008,bmw,135i,7500.0
2008,bmw,3,4180.0
2008,bmw,328i,3556.25
2008,bmw,328x,9650.0
2008,bmw,330i,3000.0
2008,bmw,335i,11000.0
2008,bmw,335xi,5000.0
2008,bmw,5,4000.0
2008,bmw,528i,5320.0
2008,bmw,528xi,3766.6666666666665
2008,bmw,535i,2900.0
2008,bmw,550i,7700.0
2008,bmw,750i,6500.0
2008,bmw,750li,4966.666666666667
2008,bmw,unspecified,3800.0
2008,bmw,x3,4459.8
2008,bmw,x5,3815.0
2008,buick,enclave,4000.0
2008,buick,lucerne,6150.0
2008,cadillac,cts,3600.0
2008,cadillac,escalade,4197.5
2008,cadillac,sts,5243.0
2008,cadillac,xlr,16250.0
2008,chevrolet,colorado,4000.0
2008,chevrolet,corvette,20000.0
2008,chevrolet,equinox,3500.0
2008,chevrolet,express,26075.0
2008,chevrolet,hhr,4900.0
2008,chevrolet,malibu,2500.0
2008,chevrolet,monte,3500.0
2008,chevrolet,silverado,11181.818181818182
2008,chevrolet,suburban,6999.0
2008,chevrolet,tahoe,8750.0
2008,chevrolet,trailblazer,5283.333333333333
2008,chevrolet,uplander,5000.0
2008,chevy,avalanche,4233.333333333333
2008,chevy,cobalt,3900.0
2008,chevy,express,3800.0
2008,chevy,g3500,5900.0
2008,chevy,impala,2700.0
2008,chevy,malibu,4100.0
2008,chevy,silverado,11058.0
2008,chevy,tahoe,6716.666666666667
2008,chevy,trailblazer,2937.5
2008,chevy,uplander,3983.3333333333335
2008,chrysler,crossfire,6600.0
2008,chrysler,sebring,3900.0
2008,chrysler,town,4000.0
2008,dodge,avenger,2200.0
2008,dodge,dakota,5000.0
2008,dodge,grand,5049.0
2008,dodge,nitro,3033.3333333333335
2008,dodge,sprinter,12500.0
2008,ford,150stx,4600.0
2008,ford,crown,4350.0
2008,ford,e,5000.0
2008,ford,e-150,12350.0
2008,ford,e-250,2750.0
2008,ford,e-450,14449.5
2008,ford,e150,6250.0
2008,ford,edge,3500.0
2008,ford,escape,4049.8
2008,ford,expedition,4500.0
2008,ford,explore,9995.0
2008,ford,explorer,4800.0
2008,ford,f-150,5311.111111111111
2008,ford,f-250,10632.5
2008,ford,f-350,14933.333333333334
2008,ford,f-450,9133.333333333334
2008,ford,f-550,18000.0
2008,ford,f150,6498.333333333333
2008,ford,f250,8987.5
2008,ford,f350,22611.25
2008,ford,f450,22500.0
2008,ford,f550,10298.333333333334
2008,ford,f650,55000.0
2008,ford,fiesta,2200.0
2008,ford,focus,2700.0
2008,ford,mustang,17775.0
2008,ford,ranger,11300.0
2008,ford,taurus,4098.75
2008,ford,unspecified,5931.666666666667
2008,gmc,acadia,3091.6666666666665
2008,gmc,envoy,5566.666666666667
2008,gmc,savana,11950.0
2008,gmc,sierra,10328.285714285714
2008,gmc,topkick,15500.0
2008,gmc,yukon,5319.0
2008,honda,accord,4869.153846153846
2008,honda,civic,4860.0
2008,honda,cr-v,4545.130952380952
2008,honda,element,6000.0
2008,honda,fit,5645.571428571428
2008,honda,hybrid,6000.0
2008,honda,odyssey,4220.866666666667
2008,honda,pilot,3810.0
2008,honda,ridgeline,8300.0
2008,hyundai,accent,3483.3333333333335
2008,hyundai,elantra,2800.0
2008,hyundai,santa,3100.0
2008,hyundai,sonata,3500.0
2008,hyundai,tucson,3650.0
2008,infiniti,fx35,7000.0
2008,infiniti,g35,4562.666666666667
2008,infiniti,g37,9350.0
2008,infiniti,g37s,10900.0
2008,infiniti,m35,3480.0
2008,infiniti,qx56,4500.0
2008,jaguar,xk,12897.5
2008,jeep,cherokee,2800.0
2008,jeep,compass,2900.0
2008,jeep,grand,3900.0
2008,jeep,liberty,3700.0
2008,jeep,wrangler,13637.5
2008,kia,rio,2200.0
2008,kia,spectra,2500.0
2008,kia,spectrum,4000.0
2008,kia,sportage,2250.0
2008,land,rover,5761.0
2008,lexus,es,3275.0
2008,lexus,es350,3900.0
2008,lexus,gs,6750.0
2008,lexus,gx,11000.0
2008,lexus,is,6695.0
2008,lexus,is250,3850.0
